図鑑No,名前,系統,紫卵,特性,性格,素質,HP,MP,攻,守,素早,攻魔,回魔,器用
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,むっつりスケベ,超,851,248,515,656,541,147,125,441
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,むっつりスケベ,特,787,229,475,606,500,136,116,407
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,むっつりスケベ,優,740,216,447,570,471,128,109,384
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,むっつりスケベ,並,694,202,420,534,441,120,102,360
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,おおぐらい,極,907,264,588,733,501,153,131,456
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,おおぐらい,超,835,243,541,675,461,141,120,420
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,おおぐらい,特,771,224,500,623,426,130,111,388
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,おおぐらい,優,726,211,471,587,401,123,105,365
62,ガニラス,水系,10000歩,ときどきだれかにスカラ,おおぐらい,並,681,198,441,550,376,115,98,342
60,ヘルコンドル,鳥系,10000歩,なし,ぬけめがない,極,995,353,603,539,446,528,218,556
60,ヘルコンドル,鳥系,10000歩,なし,ぬけめがない,超,916,325,555,496,411,486,201,512
60,ヘルコンドル,鳥系,10000歩,なし,ぬけめがない,特,846,301,513,459,380,449,186,473
60,ヘルコンドル,鳥系,10000歩,なし,ぬけめがない,優,796,283,483,432,357,423,175,445
60,ヘルコンドル,鳥系,10000歩,なし,ぬけめがない,並,747,265,453,405,335,396,164,417
60,ヘルコンドル,鳥系,10000歩,なし,おせっかい,極,946,371,591,556,446,492,236,556
60,ヘルコンドル,鳥系,10000歩,なし,おせっかい,超,870,341,544,511,411,452,217,512
60,ヘルコンドル,鳥系,10000歩,なし,おせっかい,特,804,316,503,472,380,418,201,473
60,ヘルコンドル,鳥系,10000歩,なし,おせっかい,優,757,297,473,445,357,393,189,445
60,ヘルコンドル,鳥系,10000歩,なし,おせっかい,並,709,278,444,417,335,369,177,417
60,ヘルコンドル,鳥系,10000歩,なし,ずのうめいせき,極,966,382,561,513,424,555,229,584
60,ヘルコンドル,鳥系,10000歩,なし,ずのうめいせき,超,888,351,516,472,390,511,211,538
60,ヘルコンドル,鳥系,10000歩,なし,ずのうめいせき,特,821,325,477,436,361,472,195,497
60,ヘルコンドル,鳥系,10000歩,なし,ずのうめいせき,優,773,305,449,410,339,444,184,468
60,ヘルコンドル,鳥系,10000歩,なし,ずのうめいせき,並,724,286,421,385,318,416,172,438
60,ヘルコンドル,鳥系,10000歩,なし,きれもの,極,966,371,573,513,469,571,203,584
60,ヘルコンドル,鳥系,10000歩,なし,きれもの,超,888,341,528,472,431,525,187,538
60,ヘルコンドル,鳥系,10000歩,なし,きれもの,特,821,316,487,436,399,485,173,497
60,ヘルコンドル,鳥系,10000歩,なし,きれもの,優,773,297,459,410,375,457,163,468
60,ヘルコンドル,鳥系,10000歩,なし,きれもの,並,724,278,430,385,352,428,153,438
60,ヘルコンドル,鳥系,10000歩,なし,ちからじまん,極,1025,329,640,556,415,502,208,518
60,ヘルコンドル,鳥系,10000歩,なし,ちからじまん,超,943,303,589,511,382,462,191,476
60,ヘルコンドル,鳥系,10000歩,なし,ちからじまん,特,872,280,544,472,353,427,177,440
60,ヘルコンドル,鳥系,10000歩,なし,ちからじまん,優,820,263,512,445,332,402,166,414
60,ヘルコンドル,鳥系,10000歩,なし,ちからじまん,並,769,247,480,417,312,377,156,388
60,ヘルコンドル,鳥系,10000歩,なし,いっぴきおおかみ,極,1045,346,622,513,469,555,203,529
60,ヘルコンドル,鳥系,10000歩,なし,いっぴきおおかみ,超,962,319,572,472,431,511,187,486
60,ヘルコンドル,鳥系,10000歩,なし,いっぴきおおかみ,特,889,295,528,436,399,472,173,449
60,ヘルコンドル,鳥系,10000歩,なし,いっぴきおおかみ,優,836,277,497,410,375,444,163,423
60,ヘルコンドル,鳥系,10000歩,なし,いっぴきおおかみ,並,784,260,466,385,352,416,153,397
60,ヘルコンドル,鳥系,10000歩,なし,むっつりスケベ,極,1025,336,585,550,482,513,212,584
60,ヘルコンドル,鳥系,10000歩,なし,むっつりスケベ,超,943,309,539,506,444,472,195,538
60,ヘルコンドル,鳥系,10000歩,なし,むっつりスケベ,特,872,286,498,468,410,436,180,497
60,ヘルコンドル,鳥系,10000歩,なし,むっつりスケベ,優,820,269,468,440,386,410,170,468
60,ヘルコンドル,鳥系,10000歩,なし,むっつりスケベ,並,769,252,439,413,362,385,159,438
60,ヘルコンドル,鳥系,10000歩,なし,おおぐらい,極,1005,329,616,566,411,492,203,556
60,ヘルコンドル,鳥系,10000歩,なし,おおぐらい,超,925,303,566,521,378,452,187,512
60,ヘルコンドル,鳥系,10000歩,なし,おおぐらい,特,855,280,523,482,349,418,173,473
60,ヘルコンドル,鳥系,10000歩,なし,おおぐらい,優,804,263,493,453,329,393,163,445
60,ヘルコンドル,鳥系,10000歩,なし,おおぐらい,並,754,247,462,425,308,369,153,417
71,よろいのきし,悪魔系,10000歩,なし,ぬけめがない,極,1072,283,697,515,342,167,132,173
71,よろいのきし,悪魔系,10000歩,なし,ぬけめがない,超,987,261,642,474,315,154,122,160
71,よろいのきし,悪魔系,10000歩,なし,ぬけめがない,特,912,241,593,438,291,142,113,148
71,よろいのきし,悪魔系,10000歩,なし,ぬけめがない,優,858,227,558,412,274,134,106,139
71,よろいのきし,悪魔系,10000歩,なし,ぬけめがない,並,804,213,523,387,257,126,99,130
71,よろいのきし,悪魔系,10000歩,なし,おせっかい,極,1019,298,684,531,342,156,143,173
71,よろいのきし,悪魔系,10000歩,なし,おせっかい,超,937,274,629,489,315,143,132,160
71,よろいのきし,悪魔系,10000歩,なし,おせっかい,特,866,253,581,451,291,133,122,148
71,よろいのきし,悪魔系,10000歩,なし,おせっかい,優,815,238,547,425,274,125,115,139
71,よろいのきし,悪魔系,10000歩,なし,おせっかい,並,764,223,513,398,257,117,107,130
71,よろいのきし,悪魔系,10000歩,なし,ずのうめいせき,極,1040,306,649,490,325,176,139,182
71,よろいのきし,悪魔系,10000歩,なし,ずのうめいせき,超,957,282,597,451,299,162,128,168
71,よろいのきし,悪魔系,10000歩,なし,ずのうめいせき,特,884,260,551,416,277,150,118,155
71,よろいのきし,悪魔系,10000歩,なし,ずのうめいせき,優,832,245,519,392,260,141,111,146
71,よろいのきし,悪魔系,10000歩,なし,ずのうめいせき,並,780,230,487,367,244,132,104,137
71,よろいのきし,悪魔系,10000歩,なし,きれもの,極,1040,298,663,490,360,181,123,182
71,よろいのきし,悪魔系,10000歩,なし,きれもの,超,957,274,610,451,331,166,113,168
71,よろいのきし,悪魔系,10000歩,なし,きれもの,特,884,253,563,416,306,154,105,155
71,よろいのきし,悪魔系,10000歩,なし,きれもの,優,832,238,530,392,288,145,99,146
71,よろいのきし,悪魔系,10000歩,なし,きれもの,並,780,223,497,367,270,136,93,137
71,よろいのきし,悪魔系,10000歩,なし,ちからじまん,極,1105,264,739,531,319,159,126,161
71,よろいのきし,悪魔系,10000歩,なし,ちからじまん,超,1016,243,680,489,293,146,116,149
71,よろいのきし,悪魔系,10000歩,なし,ちからじまん,特,939,224,628,451,271,135,107,137
71,よろいのきし,悪魔系,10000歩,なし,ちからじまん,優,884,211,592,425,255,127,101,129
71,よろいのきし,悪魔系,10000歩,なし,ちからじまん,並,829,198,555,398,239,119,95,121
71,よろいのきし,悪魔系,10000歩,なし,いっぴきおおかみ,極,1126,278,718,490,360,176,123,165
71,よろいのきし,悪魔系,10000歩,なし,いっぴきおおかみ,超,1036,256,661,451,331,162,113,152
71,よろいのきし,悪魔系,10000歩,なし,いっぴきおおかみ,特,957,236,611,416,306,150,105,140
71,よろいのきし,悪魔系,10000歩,なし,いっぴきおおかみ,優,901,222,575,392,288,141,99,132
71,よろいのきし,悪魔系,10000歩,なし,いっぴきおおかみ,並,845,209,539,367,270,132,93,124
71,よろいのきし,悪魔系,10000歩,なし,むっつりスケベ,極,1105,269,677,526,370,162,129,182
71,よろいのきし,悪魔系,10000歩,なし,むっつりスケベ,超,1016,248,623,484,340,150,118,168
71,よろいのきし,悪魔系,10000歩,なし,むっつりスケベ,特,939,229,575,447,314,138,109,155
71,よろいのきし,悪魔系,10000歩,なし,むっつりスケベ,優,884,216,541,421,296,130,103,146
71,よろいのきし,悪魔系,10000歩,なし,むっつりスケベ,並,829,202,508,394,278,122,97,137
71,よろいのきし,悪魔系,10000歩,なし,おおぐらい,極,1083,264,711,541,315,156,123,173
71,よろいのきし,悪魔系,10000歩,なし,おおぐらい,超,997,243,655,498,290,143,113,160
71,よろいのきし,悪魔系,10000歩,なし,おおぐらい,特,921,224,605,460,268,133,105,148
71,よろいのきし,悪魔系,10000歩,なし,おおぐらい,優,867,211,569,433,252,125,99,139
71,よろいのきし,悪魔系,10000歩,なし,おおぐらい,並,813,198,534,406,236,117,93,130
72,シルバーデビル,悪魔系,10000歩,なし,ぬけめがない,極,814,335,330,434,602,783,176,464
72,シルバーデビル,悪魔系,10000歩,なし,ぬけめがない,超,749,309,304,400,554,721,162,427
72,シルバーデビル,悪魔系,10000歩,なし,ぬけめがない,特,692,285,281,369,512,666,150,395
72,シルバーデビル,悪魔系,10000歩,なし,ぬけめがない,優,652,268,264,348,482,627,141,372
72,シルバーデビル,悪魔系,10000歩,なし,ぬけめがない,並,611,252,248,326,452,588,132,348
72,シルバーデビル,悪魔系,10000歩,なし,おせっかい,極,774,352,324,448,602,729,191,464
72,シルバーデビル,悪魔系,10000歩,なし,おせっかい,超,712,324,298,412,554,670,175,427
72,シルバーデビル,悪魔系,10000歩,なし,おせっかい,特,658,299,275,380,512,619,162,395
72,シルバーデビル,悪魔系,10000歩,なし,おせっかい,優,619,282,259,358,482,583,153,372
72,シルバーデビル,悪魔系,10000歩,なし,おせっかい,並,580,264,243,336,452,547,143,348
72,シルバーデビル,悪魔系,10000歩,なし,ずのうめいせき,極,790,362,307,413,572,823,185,488
72,シルバーデビル,悪魔系,10000歩,なし,ずのうめいせき,超,727,333,283,380,527,757,171,449
72,シルバーデビル,悪魔系,10000歩,なし,ずのうめいせき,特,672,308,261,351,487,699,158,415
72,シルバーデビル,悪魔系,10000歩,なし,ずのうめいせき,優,632,290,246,330,458,658,148,390
72,シルバーデビル,悪魔系,10000歩,なし,ずのうめいせき,並,593,272,231,310,429,617,139,366
72,シルバーデビル,悪魔系,10000歩,なし,きれもの,極,790,352,314,413,633,846,164,488
72,シルバーデビル,悪魔系,10000歩,なし,きれもの,超,727,324,289,380,582,778,151,449
72,シルバーデビル,悪魔系,10000歩,なし,きれもの,特,672,299,267,351,538,719,140,415
72,シルバーデビル,悪魔系,10000歩,なし,きれもの,優,632,282,251,330,506,677,131,390
72,シルバーデビル,悪魔系,10000歩,なし,きれもの,並,593,264,236,310,475,635,123,366
72,シルバーデビル,悪魔系,10000歩,なし,ちからじまん,極,839,312,350,448,560,744,168,432
72,シルバーデビル,悪魔系,10000歩,なし,ちからじまん,超,772,287,322,412,516,685,154,397
72,シルバーデビル,悪魔系,10000歩,なし,ちからじまん,特,713,265,298,380,476,633,143,367
72,シルバーデビル,悪魔系,10000歩,なし,ちからじまん,優,671,250,280,358,448,596,134,346
72,シルバーデビル,悪魔系,10000歩,なし,ちからじまん,並,629,234,263,336,420,558,126,324
72,シルバーデビル,悪魔系,10000歩,なし,いっぴきおおかみ,極,855,329,340,413,633,823,164,441
72,シルバーデビル,悪魔系,10000歩,なし,いっぴきおおかみ,超,787,303,313,380,582,757,151,406
72,シルバーデビル,悪魔系,10000歩,なし,いっぴきおおかみ,特,727,280,289,351,538,699,140,375
72,シルバーデビル,悪魔系,10000歩,なし,いっぴきおおかみ,優,684,263,272,330,506,658,131,353
72,シルバーデビル,悪魔系,10000歩,なし,いっぴきおおかみ,並,642,247,255,310,475,617,123,331
72,シルバーデビル,悪魔系,10000歩,なし,むっつりスケベ,極,839,319,321,443,651,760,171,488
72,シルバーデビル,悪魔系,10000歩,なし,むっつりスケベ,超,772,293,295,408,599,699,158,449
72,シルバーデビル,悪魔系,10000歩,なし,むっつりスケベ,特,713,271,273,377,553,646,146,415
72,シルバーデビル,悪魔系,10000歩,なし,むっつりスケベ,優,671,255,257,355,521,608,137,390
72,シルバーデビル,悪魔系,10000歩,なし,むっつりスケベ,並,629,239,241,333,488,570,129,366
72,シルバーデビル,悪魔系,10000歩,なし,おおぐらい,極,823,312,337,456,554,729,164,464
72,シルバーデビル,悪魔系,10000歩,なし,おおぐらい,超,757,287,310,420,510,670,151,427
72,シルバーデビル,悪魔系,10000歩,なし,おおぐらい,特,699,265,287,388,471,619,140,395
72,シルバーデビル,悪魔系,10000歩,なし,おおぐらい,優,658,250,270,365,444,583,131,372
72,シルバーデビル,悪魔系,10000歩,なし,おおぐらい,並,617,234,253,342,416,547,123,348
79,とらおとこ,怪人系,10000歩,怒りのかまえ,ぬけめがない,極,1014,259,608,655,434,157,138,468
79,とらおとこ,怪人系,10000歩,怒りのかまえ,ぬけめがない,超,933,239,560,603,400,145,127,431
79,とらおとこ,怪人系,10000歩,怒りのかまえ,ぬけめがない,特,862,221,517,557,369,134,118,398
79,とらおとこ,怪人系,10000歩,怒りのかまえ,ぬけめがない,優,812,208,487,524,348,126,111,375
79,とらおとこ,怪人系,10000歩,怒りのかまえ,ぬけめがない,並,761,195,456,492,326,118,104,351
79,とらおとこ,怪人系,10000歩,怒りのかまえ,おせっかい,極,964,272,596,675,434,147,150,468
79,とらおとこ,怪人系,10000歩,怒りのかまえ,おせっかい,超,887,251,549,621,400,135,138,431
79,とらおとこ,怪人系,10000歩,怒りのかまえ,おせっかい,特,819,232,507,574,369,125,127,398
79,とらおとこ,怪人系,10000歩,怒りのかまえ,おせっかい,優,771,218,477,540,348,117,120,375
79,とらおとこ,怪人系,10000歩,怒りのかまえ,おせっかい,並,723,204,447,506,326,110,112,351
